# word	lang_code	lang_name	definition_en	definition_lang	glyph_string
concept_144	ga	Irish	concept_144	coincheap_144	✬○△✧☽◒●✭✯✷♤◎◐☆◉♡▲✩✶✮◉♡✫▼✺⚝✧△✼⚚☾◑♡◉▽✪♤◎✪▽♤◎▲✩✻⚜◈✾◌♣☀◔♣◌◆♠⚛✽✻⚜☀◔●✭
concept_144	jw	Javanese	concept_144	Konsep_144	✯✷♤◎♣◌★◍◐☆★◍✹☯☼◓◓☼◔☀✩▲◑☾◑☾◎♤⚝✺☾◑⚛✽✭●▼✫⚛✽★◍◆♠⚚✼◍★◉♡◎♤◈✾◈✾○✬✬○●✭★◍
concept_144	kn	Kannada	concept_144	ಪರಿಕಲ್ಪನೆ_144	✹☯▽✪✽⚛★◍◇✿☼◓✰✸◇✿☽◒★◍★◍▽✪✯✷○✬✧△✺⚝☀◔♤◎✸✰☼◓◇✿◉♡♡◉◉♡●✭✽⚛✭●◍★⚛✽◓☼✺⚝✼⚚
concept_144	kk	Kazakh	concept_144	тұжырымдама_144	☯✹⚜✻◈✾✩▲●✭△✧✺⚝♣◌▼✫◍★☀◔★◍✹☯○✬◌♣◎♤✺⚝✭●✯✷✯✷◕✦◑☾♠◆☽◒✯✷○✬☯✹✺⚝☯✹☀◔☆◐◒☽
concept_144	km	Khmer	concept_144	Concept_144	☀◔✶✮✩▲◕✦✹☯◉♡◎♤♤◎◑☾✸✰✽⚛◎♤✧△✶✮♣◌✰✸✭●☯✹⚝✺✾◈✼⚚♣◌✦◕◕✦☀◔✹☯✺⚝✶✮☆◐◕✦☼◓✫▼
concept_144	lo	Lao	concept_144	Concept_144	✦◕◑☾☾◑⚜✻✼⚚⚚✼⚚✼✸✰✫▼▼✫◌♣✺⚝✸✰♣◌✺⚝✭●✧△◑☾☯✹♡◉⚛✽✺⚝♣◌✬○★◍◑☾☾◑✽⚛⚝✺✫▼◉♡✦◕
concept_144	la	Latin	concept_144	concept_144	☽◒✧△✶✮✬○✩▲◉♡✰✸◌♣⚝✺○✬☽◒◉♡◑☾✶✮◓☼▲✩⚛✽✬○▽✪♡◉☀◔♤◎☀◔✽⚛◍★◆♠☾◑✦◕✪▽✾◈◌♣◓☼
concept_144	mk	Macedonian	concept_144	концепт_144	★◍✽⚛✼⚚⚛✽♣◌☆◐⚜✻☾◑✻⚜◌♣◉♡★◍◆♠▼✫✦◕✪▽♠◆✽⚛✺⚝✿◇◓☼✩▲☯✹☯✹✿◇◕✦◉♡⚚✼●✭◒☽♠◆✶✮
concept_144	mg	Malagasy	concept_144	Concept_144	☾◑✿◇◆♠✽⚛▲✩◎♤✸✰✺⚝✪▽✫▼△✧✫▼△✧△✧✻⚜✼⚚○✬◒☽⚚✼✪▽✿◇⚚✼◆♠♣◌♤◎⚝✺◐☆✷✯✪▽☽◒✺⚝⚝✺
concept_144	ml	Malayalam	concept_144	ആശയം_144	✻⚜▽✪☀◔✺⚝◔☀◍★◈✾✩▲●✭☼◓◉♡✻⚜☯✹▽✪♤◎✹☯☀◔☼◓▲✩✧△♡◉✽⚛✹☯★◍⚜✻☼◓✽⚛✬○⚛✽⚛✽☼◓◆♠
concept_144	mt	Maltese	concept_144	kunċett_144	✫▼✾◈●✭✿◇♡◉✬○✸✰✻⚜⚛✽⚝✺✷✯✶✮♣◌○✬◆♠♤◎◎♤☽◒★◍●✭◌♣○✬◇✿⚝✺✮✶◕✦◉♡♣◌✮✶♠◆⚛✽◒☽
concept_144	mi	Maori	concept_144	ariā_144	✾◈♡◉✧△⚚✼✸✰●✭✬○☽◒✩▲✽⚛☯✹◌♣◕✦✹☯▲✩⚜✻✮✶▽✪✾◈◌♣✿◇☽◒●✭✰✸☆◐♤◎♠◆▼✫✻⚜✽⚛✪▽✿◇
concept_144	mn	Mongolian	concept_144	concept_144	✯✷✺⚝✫▼⚛✽♣◌✹☯▲✩✼⚚⚜✻◓☼✯✷☀◔✶✮●✭◒☽♤◎✰✸✽⚛♡◉☼◓◌♣●✭✭●✼⚚◎♤✼⚚◈✾✫▼⚛✽♡◉✦◕♠◆
concept_144	my	Myanmar (Burmese)	concept_144	Concept_144	✶✮◍★△✧◇✿☾◑▼✫✺⚝◉♡☯✹☽◒✶✮⚚✼◐☆✩▲✿◇♤◎☀◔♤◎✫▼✧△⚝✺◌♣✷✯△✧▼✫✿◇♣◌△✧▽✪⚜✻✬○○✬
concept_144	ne	Nepali	concept_144	अवधारणा_१४४	✧△☽◒⚜✻☽◒✸✰✦◕♡◉✹☯✾◈✧△◑☾♠◆⚚✼⚛✽✽⚛◎♤✺⚝✶✮☼◓✺⚝◒☽☀◔✪▽♡◉✬○✹☯⚛✽✪▽⚚✼✾◈○✬⚚✼
concept_144	or	Odia	concept_144	ଧାରଣା_144	◇✿◍★✫▼✭●✻⚜◕✦☀◔◎♤✸✰✸✰✪▽✧△✭●♠◆♤◎♡◉✹☯◉♡✫▼◔☀◈✾✾◈☽◒✰✸✹☯▲✩☽◒◑☾✽⚛☆◐◌♣✬○
concept_144	ps	Pashto	concept_144	مفهوم_۱۴۴	☾◑☯✹⚜✻☯✹⚜✻◇✿◌♣✫▼⚛✽✯✷♤◎✦◕✩▲▽✪✧△▼✫☾◑⚚✼◕✦✺⚝☼◓✫▼⚜✻◉♡✶✮▼✫✷✯✹☯◌♣✯✷✦◕✬○
concept_144	pa	Punjabi	concept_144	ਧਾਰਨਾ_144	✪▽☽◒✸✰⚝✺◐☆✮✶♤◎⚚✼✦◕✾◈◔☀◈✾◇✿✰✸✷✯♤◎♣◌☾◑▽✪◆♠✼⚚△✧✾◈◆♠◕✦✮✶✩▲◍★☯✹✪▽◌♣✹☯
concept_144	sm	Samoan	concept_144	manatu_144	✫▼♣◌✯✷◒☽⚛✽◍★☀◔♤◎✻⚜⚜✻☼◓◈✾☆◐✯✷◑☾✭●◐☆✩▲◉♡⚚✼✬○♤◎★◍☽◒♤◎◈✾✫▼✶✮✿◇◉♡✸✰⚚✼
concept_144	gd	Scots Gaelic	concept_144	bun-bheachd_144	✶✮◕✦⚝✺✸✰☯✹♡◉⚜✻☆◐✦◕☀◔✯✷◐☆○✬✾◈▼✫✶✮✪▽✦◕♣◌☯✹☽◒♡◉◆♠☆◐♡◉⚝✺✶✮⚚✼✸✰☯✹♣◌⚜✻
concept_144	st	Sesotho	concept_144	Concept_144	♠◆✾◈✬○◉♡✺⚝◉♡✼⚚✧△✭●△✧⚜✻☀◔✿◇✫▼☽◒⚚✼✦◕△✧◇✿✦◕✽⚛◎♤✶✮✼⚚◆♠⚝✺⚚✼✻⚜★◍✾◈▼✫✰✸
concept_144	sn	Shona	concept_144	pfungwa_144	✬○☾◑◓☼◆♠✫▼☽◒⚝✺☀◔✧△◆♠◈✾✿◇✭●☼◓✼⚚✩▲✰✸✷✯✼⚚✿◇✼⚚◍★▲✩◈✾△✧✹☯✫▼✸✰◐☆◉♡◍★✭●
concept_144	sd	Sindhi	concept_144	تصور_144	◉♡✾◈♣◌☽◒✿◇✫▼✸✰✺⚝✹☯✭●♠◆✩▲☀◔○✬⚚✼◐☆☾◑◔☀◐☆✽⚛✾◈✻⚜▲✩◐☆✫▼☼◓✫▼✦◕✬○⚛✽✰✸✰✸
concept_144	si	Sinhala	concept_144	සංකල්පය_144	⚛✽✷✯✺⚝✯✷♠◆☆◐◐☆✧△◉♡♣◌◎♤◈✾✿◇✺⚝◕✦⚛✽◕✦✹☯◔☀☼◓✮✶♣◌✺⚝✫▼▲✩●✭✾◈⚜✻✺⚝○✬◌♣✺⚝
concept_144	so	Somali	concept_144	Fikradda_144	♡◉☼◓✷✯✪▽✧△☽◒◌♣✦◕◕✦✼⚚☾◑✯✷✪▽◉♡✿◇✩▲▲✩◈✾✩▲✸✰✯✷◒☽♡◉⚚✼♡◉◉♡✹☯✧△✸✰◇✿◉♡★◍
concept_144	su	Sundanese	concept_144	Konsep_144	☆◐✶✮✫▼✬○◍★▼✫✺⚝✼⚚✫▼◉♡◔☀⚝✺♤◎✦◕⚛✽☀◔⚝✺◌♣☼◓✧△✷✯☀◔✿◇✪▽✹☯☀◔⚝✺☆◐▼✫☯✹☼◓♠◆
concept_144	tg	Tajik	concept_144	Консепсияи_144	☯✹✹☯★◍✧△☯✹▲✩♠◆♠◆✫▼✺⚝✶✮✽⚛◇✿♡◉✬○✦◕△✧⚜✻◉♡✼⚚✬○♡◉◑☾⚜✻✽⚛◆♠✮✶✭●⚜✻✫▼▲✩◇✿
concept_144	tt	Tatar	concept_144	Концепция_144	⚚✼✹☯✷✯◈✾◆♠○✬✩▲✷✯✯✷△✧✿◇✧△✰✸⚜✻✿◇◔☀▲✩☀◔✯✷✰✸♤◎✸✰✦◕▲✩◓☼☀◔☆◐◆♠⚚✼♡◉✿◇◇✿
concept_144	tk	Turkmen	concept_144	Düşünişme_144	✩▲✫▼✿◇✧△◉♡✭●✯✷✭●✾◈☆◐☀◔✶✮◍★♤◎♣◌✬○✷✯✼⚚☼◓◍★△✧◑☾✼⚚◆♠★◍✦◕◓☼⚚✼◆♠◕✦◆♠✺⚝
concept_144	ur	Urdu	concept_144	تصور_144	✾◈♤◎✹☯✯✷♡◉✾◈✧△✧△▼✫✯✷☯✹◍★✯✷◑☾★◍♣◌✭●☼◓✦◕⚜✻☯✹♣◌◍★☾◑✽⚛✼⚚✹☯◓☼◉♡✾◈◔☀⚛✽
concept_144	ug	Uyghur	concept_144	knotk_144	▽✪✷✯◕✦☀◔◔☀◎♤✽⚛◑☾⚚✼✺⚝✭●◉♡●✭✾◈◉♡☽◒✬○◕✦✪▽◒☽✿◇◌♣✻⚜✸✰☼◓✾◈▼✫✪▽◎♤✸✰⚛✽◉♡
concept_144	uz	Uzbek	concept_144	tushuncha_144	○✬✹☯⚛✽✬○▼✫✧△✻⚜☯✹✯✷◒☽◆♠✮✶☯✹✹☯✽⚛☾◑☯✹☼◓◇✿☽◒♠◆✷✯◇✿✯✷◕✦○✬✾◈✰✸◆♠✯✷◇✿♤◎
concept_144	cy	Welsh	concept_144	cysyniad_144	✹☯●✭◈✾✿◇☽◒✰✸☀◔★◍☽◒◒☽▽✪✷✯◇✿✫▼▲✩✫▼○✬✮✶☆◐✦◕♡◉⚜✻◆♠✿◇◉♡◍★✺⚝◓☼✮✶◈✾☽◒☆◐
concept_144	xh	Xhosa	concept_144	Ingqondo_144	●✭✽⚛☼◓✯✷☀◔▲✩○✬◐☆◌♣☀◔✬○◔☀★◍●✭◈✾◈✾✦◕◒☽♡◉◆♠◒☽♡◉▽✪✺⚝▼✫✩▲◐☆▽✪◌♣◈✾☀◔✯✷
concept_144	yi	Yiddish	concept_144	concept_144	◉♡♡◉✻⚜✸✰☽◒☼◓✫▼✹☯◕✦⚝✺⚝✺✰✸✹☯★◍✩▲✯✷✪▽♤◎♣◌✧△✽⚛✧△♠◆✼⚚◇✿✷✯◓☼✩▲☆◐✿◇♣◌✾◈
concept_144	lb	Luxembourgish	concept_144	Konzept_144	♠◆⚝✺✧△✬○◍★⚛✽✸✰◒☽♣◌▲✩✻⚜◌♣✻⚜♡◉✼⚚◌♣▽✪✦◕✰✸☼◓◓☼◇✿◑☾◎♤✪▽✭●♣◌✫▼✦◕●✭✬○✪▽
concept_144	ny	Nyanja	concept_144	lingaliro_144	⚛✽✧△◒☽☀◔✩▲☯✹◇✿⚝✺♣◌✫▼◕✦◕✦✹☯★◍▼✫✸✰◓☼☆◐✷✯◑☾✪▽✪▽♤◎✸✰○✬★◍♤◎♣◌✼⚚☽◒☼◓✶✮
concept_144	se	Northern Sami	concept_144	concept_144	▲✩◉♡◓☼♤◎♠◆◆♠☀◔✬○◐☆♠◆♠◆◈✾✻⚜▲✩☆◐◐☆✼⚚◕✦✸✰⚝✺⚜✻♠◆⚚✼★◍✻⚜✸✰♤◎★◍▽✪✿◇✷✯◒☽
concept_144	ss	Swati	concept_144	concept_144	☽◒⚝✺⚜✻⚝✺⚛✽✬○◕✦♣◌✧△✫▼⚝✺✪▽♡◉✦◕☯✹✼⚚◕✦✮✶◈✾✫▼✼⚚☾◑◈✾♠◆◇✿☾◑☽◒▲✩⚛✽◈✾○✬●✭
concept_145	en	English	concept_145	concept_145	✶✮◌♣⚛✽★◍☯✹▲✩✯✷✷✯✺⚝♡◉✺⚝♣◌♡◉☆◐◉♡◇✿◎♤◎♤✸✰▼✫◆♠◎♤◎♤◆♠☽◒◉♡⚜✻✩▲●✭◔☀◒☽◍★
concept_145	es	Spanish	concept_145	concepto_145	☆◐✪▽✼⚚✹☯✧△♣◌◒☽✧△○✬☀◔☀◔✩▲✸✰✫▼◉♡✸✰✿◇✻⚜✫▼✰✸○✬♣◌✶✮◉♡⚝✺●✭◈✾◎♤⚝✺△✧▲✩✯✷
concept_145	ru	Russian	concept_145	концепция_145	✶✮✽⚛✿◇◑☾◑☾○✬✭●✧△✪▽●✭☯✹◈✾✩▲✻⚜◆♠☽◒◔☀✰✸◌♣▽✪▲✩♣◌▼✫✶✮✪▽✩▲✬○♠◆✽⚛✬○◌♣◉♡
concept_145	fr	French	concept_145	concept_145	✰✸◒☽✷✯☀◔✭●⚝✺☽◒✻⚜◔☀●✭▽✪✷✯✽⚛☼◓☀◔○✬✫▼⚝✺○✬△✧✼⚚⚛✽◆♠♤◎✿◇✩▲◒☽☀◔○✬☾◑☆◐✾◈
concept_145	de	German	concept_145	Konzept_145	◐☆◕✦☾◑▲✩♡◉⚝✺⚝✺✭●✪▽☯✹✪▽✹☯●✭✽⚛▼✫✷✯◈✾✸✰☾◑○✬◕✦☽◒✺⚝☽◒✺⚝◍★♡◉✼⚚★◍✷✯●✭◓☼
concept_145	zh-CN	Chinese (Simplified)	concept_145	概念_145	▼✫☆◐☀◔✿◇◔☀☾◑✫▼♡◉✾◈✶✮✫▼♤◎✿◇✬○✬○✹☯⚚✼✰✸✦◕◍★◆♠☀◔☾◑⚝✺▲✩○✬◎♤✬○♣◌✽⚛◇✿△✧
concept_145	zh-TW	Chinese (Traditional)	concept_145	概念_145	◌♣✮✶✸✰☯✹☯✹✶✮●✭★◍✰✸★◍☆◐✶✮♣◌◍★✾◈✬○△✧◔☀✪▽○✬✾◈▼✫◔☀✧△✭●✫▼◎♤✭●◒☽⚜✻✧△◇✿
concept_145	hi	Hindi	concept_145	संकल्पना_145	✬○⚝✺◓☼◑☾✸✰◑☾♡◉✯✷◎♤✪▽✷✯☾◑◉♡✧△✬○☽◒▽✪★◍☀◔✫▼▽✪⚜✻▲✩☾◑○✬◍★◑☾♣◌✪▽✪▽☆◐◒☽
concept_145	ar	Arabic	concept_145	Concept_145	✮✶⚛✽⚛✽◌♣✩▲♣◌✮✶☯✹◐☆✭●◔☀⚝✺◇✿☆◐●✭◓☼✼⚚●✭✧△✪▽◈✾✰✸✺⚝♡◉○✬★◍✷✯▼✫◓☼✭●✶✮✧△
concept_145	pt	Portuguese	concept_145	conceito_145	✻⚜♤◎✺⚝◈✾☯✹⚚✼◌♣◆♠☯✹♠◆◈✾♠◆✮✶✽⚛●✭✯✷△✧✷✯✶✮☼◓✷✯⚝✺△✧✯✷♠◆☀◔☆◐✷✯▲✩✷✯⚛✽✸✰
concept_145	bn	Bengali	concept_145	ধারণা_145	☽◒◆♠★◍✼⚚☽◒✫▼✩▲✧△✼⚚▽✪✫▼⚜✻◒☽◍★☆◐✦◕✸✰◉♡⚜✻✷✯✿◇✫▼✯✷✺⚝○✬△✧☆◐✽⚛✻⚜⚜✻▽✪✺⚝
concept_145	ja	Japanese	concept_145	コンセプト_145	○✬☯✹⚚✼✦◕✧△◆♠✩▲⚚✼☽◒○✬✬○☼◓◒☽☼◓⚝✺△✧◐☆♡◉✼⚚♤◎♣◌✿◇◌♣♠◆✻⚜◒☽♠◆⚛✽◓☼◍★⚚✼✽⚛
concept_145	ko	Korean	concept_145	컨셉_145	♣◌☾◑✷✯◎♤◈✾✧△✼⚚★◍✮✶✦◕✫▼◌♣♤◎⚝✺◈✾◇✿✬○✼⚚⚝✺✬○▼✫✺⚝✧△✩▲✽⚛☯✹✫▼☼◓◉♡✶✮✻⚜▼✫
concept_145	it	Italian	concept_145	concept_145	▲✩◕✦▲✩○✬✼⚚✦◕✰✸✷✯◎♤✭●☼◓♡◉☽◒⚜✻◒☽☾◑✼⚚⚛✽◐☆☯✹✰✸✬○✾◈▼✫✩▲✽⚛☯✹○✬✫▼♣◌✿◇☀◔
concept_145	tr	Turkish	concept_145	konsept_145	✷✯◉♡✧△✼⚚◎♤▲✩✦◕♣◌⚛✽✶✮◆♠◐☆◑☾☽◒◍★○✬◍★☆◐✫▼★◍◔☀✹☯◍★◆♠◍★✼⚚★◍☆◐☆◐✬○✺⚝✼⚚
concept_145	vi	Vietnamese	concept_145	khái niệm_145	✷✯△✧★◍◍★◎♤✽⚛☼◓✫▼☯✹✿◇☾◑▼✫○✬○✬♠◆✪▽✩▲✷✯◎♤✰✸▼✫☯✹✿◇✬○✿◇✬○✬○✸✰✿◇⚜✻♡◉♠◆
concept_145	pl	Polish	concept_145	koncepcja_145	◒☽◔☀◒☽◌♣◔☀▼✫◍★△✧✯✷▲✩✫▼♣◌✮✶♤◎✭●✭●☽◒△✧◈✾✫▼✯✷✹☯✪▽☆◐✷✯⚚✼⚛✽✫▼✭●△✧⚚✼☽◒
concept_145	uk	Ukrainian	concept_145	концепція_145	♤◎✶✮✺⚝◇✿✼⚚△✧⚚✼⚚✼♡◉✰✸✹☯♤◎✽⚛◆♠✧△✶✮☀◔◕✦◆♠☼◓✿◇✭●✺⚝☾◑✩▲◇✿✪▽⚝✺☀◔♣◌♠◆✼⚚
concept_145	id	Indonesian	concept_145	konsep_145	☾◑●✭◒☽⚚✼♣◌◎♤✬○△✧☀◔✫▼♡◉●✭♡◉♤◎✰✸♠◆▼✫♠◆✩▲☼◓◆♠✮✶♤◎♣◌✯✷★◍▽✪◕✦♠◆✪▽♣◌◇✿
concept_145	ms	Malay	concept_145	konsep_145	♣◌☯✹♣◌☆◐☀◔✿◇♡◉✰✸◎♤✷✯◎♤◐☆✸✰✼⚚♠◆✷✯★◍◔☀◔☀✹☯☾◑☾◑○✬✽⚛✶✮◈✾●✭✧△✾◈♤◎◇✿♤◎
concept_145	th	Thai	concept_145	แนวคิด_145	☾◑▲✩✾◈▽✪◌♣◎♤◒☽◉♡●✭✺⚝◎♤✮✶☾◑✫▼✽⚛✧△✶✮✦◕✻⚜✧△◕✦✧△✹☯◈✾⚛✽◍★✽⚛✬○☯✹✶✮☆◐◈✾
concept_145	ta	Tamil	concept_145	கருத்து_145	○✬⚚✼☼◓✩▲⚝✺✾◈✮✶✷✯♣◌✶✮☀◔✸✰✺⚝☾◑☆◐☾◑★◍▽✪♡◉✬○♤◎✦◕◍★✿◇✺⚝✹☯△✧●✭◉♡✩▲✧△♠◆
concept_145	te	Telugu	concept_145	భావన_145	✭●✺⚝♠◆○✬▼✫◒☽♣◌☽◒◆♠✾◈◒☽▲✩♠◆✪▽✺⚝✺⚝♡◉✩▲✷✯✫▼◒☽✧△⚛✽◒☽▼✫▲✩⚜✻▼✫⚜✻♣◌◆♠⚝✺
concept_145	mr	Marathi	concept_145	संकल्पना_१४५	◐☆◌♣♣◌▼✫♤◎✰✸✮✶✽⚛✪▽☽◒✶✮✪▽♡◉✯✷▼✫✼⚚✸✰☯✹◆♠☯✹☀◔◆♠⚝✺☀◔☾◑✾◈▲✩◇✿⚜✻✻⚜△✧◐☆
concept_145	gu	Gujarati	concept_145	ખ્યાલ_145	◌♣✽⚛✿◇◑☾♡◉✧△✺⚝✮✶♠◆★◍✬○○✬⚝✺⚜✻●✭◉♡☀◔✸✰✿◇◒☽✷✯⚛✽⚝✺✿◇⚝✺☽◒☆◐✬○☼◓◐☆◍★◉♡
concept_145	fa	Persian	concept_145	مفهوم_145	△✧♠◆✯✷▲✩♤◎♠◆✻⚜♣◌☽◒♠◆✿◇✬○◉♡◑☾◑☾◍★◇✿☽◒☀◔⚝✺◒☽★◍☽◒✯✷⚛✽✿◇★◍▽✪☼◓◍★✸✰◉♡
concept_145	iw	Hebrew	concept_145	מושג_145	◑☾✩▲♣◌✪▽☀◔✦◕⚜✻◎♤⚚✼✰✸○✬✹☯◉♡✶✮◓☼♡◉✫▼⚛✽✬○▼✫✾◈★◍⚛✽⚝✺✬○◒☽☯✹◉♡☼◓✫▼♤◎☾◑
concept_145	nl	Dutch	concept_145	concept_145	◆♠◐☆☆◐⚛✽▼✫✩▲✽⚛☀◔✹☯☀◔✾◈♤◎▽✪△✧✩▲✩▲✬○⚝✺✺⚝⚝✺✩▲◎♤▽✪♠◆☆◐⚝✺△✧☯✹✦◕★◍✻⚜△✧
concept_145	sv	Swedish	concept_145	koncept_145	⚚✼✭●▲✩☾◑⚜✻✩▲◐☆♠◆✰✸◈✾⚜✻●✭◈✾♠◆♤◎⚜✻✦◕✶✮✰✸♡◉✾◈●✭◍★◇✿◑☾✩▲♠◆◌♣◓☼○✬◕✦✼⚚
concept_145	no	Norwegian	concept_145	konsept_145	✫▼✿◇✿◇△✧✿◇▲✩✷✯✷✯✮✶✹☯✬○✩▲✿◇▲✩✼⚚◔☀✸✰☾◑✺⚝◔☀◇✿◓☼◌♣♣◌✿◇♡◉●✭▲✩✪▽▽✪✧△◆♠
concept_145	da	Danish	concept_145	koncept_145	◍★✷✯✻⚜◑☾♣◌◉♡◑☾✪▽✯✷◇✿◓☼⚜✻✺⚝☼◓⚚✼◑☾⚚✼✷✯✼⚚✦◕⚜✻✹☯✼⚚⚝✺○✬◇✿✸✰◓☼◈✾✶✮★◍⚝✺
concept_145	fi	Finnish	concept_145	käsite_145	✷✯◍★✪▽✶✮✧△◎♤✯✷◉♡✽⚛☾◑✭●✭●◌♣✧△◎♤✮✶▽✪○✬☀◔▽✪⚝✺✮✶★◍☽◒✰✸☆◐✻⚜✿◇◉♡☾◑◇✿☆◐
concept_145	cs	Czech	concept_145	koncept_145	◓☼◒☽●✭✼⚚✹☯◔☀◒☽♣◌◉♡♣◌☾◑✯✷●✭✿◇✫▼✮✶✽⚛○✬⚛✽☯✹✫▼✺⚝▽✪✮✶◓☼✪▽☆◐⚚✼◔☀✼⚚✰✸◒☽
concept_145	ro	Romanian	concept_145	concept_145	✰✸✯✷⚛✽✦◕✽⚛✼⚚◌♣✹☯◈✾✫▼☽◒✾◈✰✸⚝✺☯✹♠◆✿◇✼⚚✸✰⚛✽✹☯✯✷◑☾⚜✻☾◑✦◕✼⚚♣◌☯✹♣◌◒☽♣◌
concept_145	hu	Hungarian	concept_145	koncepció_145	✷✯⚜✻◒☽✷✯✹☯✷✯☽◒✬○♤◎△✧✩▲✼⚚✾◈◐☆✯✷✭●✪▽◍★♤◎▽✪⚚✼◑☾☾◑⚚✼✾◈◓☼△✧✸✰♠◆✮✶✶✮✬○
concept_145	el	Greek	concept_145	έννοια_145	✷✯●✭●✭✺⚝✻⚜✹☯✩▲◓☼✦◕☽◒✰✸⚛✽✹☯✶✮◌♣◈✾✺⚝◌♣✮✶★◍✸✰✼⚚⚜✻◉♡☆◐▲✩△✧▲✩✰✸▲✩◉♡◈✾
concept_145	sr	Serbian	concept_145	концепт_145	☾◑✻⚜⚚✼✼⚚◈✾◎♤☽◒☯✹◈✾☯✹✰✸⚚✼⚜✻★◍✸✰✺⚝♡◉☽◒▽✪✹☯✶✮☆◐✮✶✮✶★◍◈✾✷✯☯✹✼⚚✼⚚☽◒▼✫
concept_145	hr	Croatian	concept_145	koncept_145	▼✫✺⚝✼⚚☯✹♣◌◎♤♤◎✻⚜♠◆◆♠●✭☽◒✶✮✩▲◆♠✾◈✪▽✩▲◆♠✰✸◈✾◐☆⚛✽✹☯▲✩◕✦☼◓✬○◕✦✿◇✧△☽◒
concept_145	bg	Bulgarian	concept_145	концепция_145	△✧✹☯♡◉◎♤✫▼⚝✺✭●♠◆♡◉☀◔▼✫✹☯☆◐♤◎★◍♣◌♠◆✽⚛☯✹◓☼☀◔☼◓♡◉△✧◌♣♡◉◇✿◑☾⚜✻▲✩☾◑✻⚜
concept_145	sk	Slovak	concept_145	pojem_145	☽◒☾◑✩▲◇✿♠◆▼✫▽✪◎♤△✧◉♡✰✸✭●◇✿♡◉△✧✧△✭●●✭▲✩✧△▽✪◍★☾◑✦◕♤◎✶✮▲✩◍★✹☯✪▽☀◔⚚✼
concept_145	sl	Slovenian	concept_145	koncept_145	☆◐♡◉◒☽✷✯◌♣◈✾♤◎✹☯◑☾♣◌✰✸✯✷◈✾✷✯◇✿☽◒✹☯♠◆✿◇✪▽⚝✺◇✿♠◆✬○✮✶☼◓⚚✼✪▽⚛✽⚛✽◌♣♡◉
concept_145	et	Estonian	concept_145	mõiste_145	★◍◐☆✺⚝○✬△✧◍★★◍✹☯☯✹⚜✻✦◕◌♣☾◑◑☾✹☯◎♤○✬♠◆⚝✺●✭♠◆⚛✽◓☼★◍▼✫✿◇✽⚛✼⚚◐☆⚜✻☾◑△✧
concept_145	lv	Latvian	concept_145	koncepcija_145	✫▼◓☼✪▽◐☆◎♤◉♡♡◉☼◓✮✶◑☾○✬✶✮✩▲◌♣☯✹♤◎✼⚚✷✯✰✸▽✪◈✾☀◔♠◆✸✰▼✫✻⚜✷✯✾◈◓☼⚝✺◕✦✷✯
concept_145	lt	Lithuanian	concept_145	koncepcija_145	✸✰★◍♠◆◓☼✿◇♠◆☆◐✯✷♡◉⚜✻★◍⚝✺☽◒✪▽⚛✽✼⚚✦◕✰✸✶✮⚚✼✧△△✧✮✶★◍⚝✺○✬✼⚚◕✦◕✦✾◈✷✯☾◑
concept_145	sw	Swahili	concept_145	Dhana_145	◈✾✽⚛✼⚚◈✾✶✮✸✰✹☯☽◒◌♣✸✰✺⚝☀◔◒☽♠◆♡◉✿◇◕✦♠◆☯✹◎♤♡◉✯✷◍★✰✸✰✸☀◔◍★⚚✼✯✷✩▲☆◐✻⚜
concept_145	zu	Zulu	concept_145	Umqondo_145	◑☾☽◒☼◓★◍☼◓◉♡★◍✪▽◌♣▲✩♤◎✯✷◐☆◆♠✼⚚⚜✻◌♣✰✸◇✿☯✹✸✰◌♣✶✮▽✪◈✾✯✷▼✫♤◎▽✪✶✮☽◒◉♡
concept_145	af	Afrikaans	concept_145	konsep_145	●✭✰✸◆♠✾◈☆◐✸✰✾◈✧△⚛✽✻⚜◓☼⚝✺✿◇✮✶▽✪◔☀✽⚛◍★⚛✽⚝✺✽⚛✺⚝◌♣✰✸✮✶✹☯✹☯✾◈◑☾◔☀✽⚛◌♣
concept_145	yo	Yoruba	concept_145	Erongba_145	✿◇☆◐♣◌✼⚚☯✹✦◕✮✶⚜✻♤◎◕✦✻⚜✪▽◈✾☀◔✧△◓☼✩▲⚜✻◎♤✩▲◌♣●✭◈✾☀◔♡◉♤◎✶✮◒☽✶✮✯✷◕✦☀◔
concept_145	ig	Igbo	concept_145	Echiche_145	✭●▲✩✩▲☽◒☾◑☼◓⚝✺♣◌◌♣☼◓★◍✭●☆◐◈✾▽✪☆◐♡◉✪▽▲✩✪▽☾◑✬○☽◒✸✰☀◔☼◓☀◔✬○✮✶♣◌★◍♠◆
concept_145	am	Amharic	concept_145	ፅንሰ-ሀሳብ_145	✫▼◔☀✷✯◕✦◉♡✮✶△✧✹☯♤◎★◍⚜✻✪▽☯✹✼⚚♠◆✸✰☼◓◑☾✾◈◆♠⚚✼▼✫◍★⚝✺☯✹▽✪◉♡☀◔✦◕▲✩◇✿⚛✽
concept_145	sq	Albanian	concept_145	koncept_145	◎♤♤◎▼✫☾◑▽✪◌♣☽◒△✧⚝✺○✬◎♤◒☽✩▲☯✹♡◉✭●◌♣✭●✹☯⚝✺✮✶▲✩◇✿◍★☀◔◓☼▼✫♣◌⚚✼♣◌◆♠⚛✽
